Stations_id;Bezugszeitraum;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr;
      6310;1991-2020;        42;        .9;       1.4;       3.6;       7.7;      12.1;      15.7;        18;      17.9;      14.1;       9.5;         5;         2;         9;
      6312;1991-2020;        46;        .3;         1;       4.5;       8.9;      13.3;      16.7;      18.7;      18.2;      13.6;         9;       4.3;       1.2;       9.2;
      6314;1991-2020;        42;        .4;       1.2;       4.3;         9;      13.3;      16.6;      18.7;      18.5;      14.1;       9.5;       4.7;       1.5;       9.3;
      6336;1991-2020;        42;        .8;       1.5;         5;       9.3;      13.3;      16.8;      18.5;      17.9;      13.7;       9.2;       4.7;       1.7;       9.4;
      6337;1991-2020;        42;         3;       3.4;       6.3;      10.1;      13.9;      16.8;      18.7;      18.3;      14.6;      10.6;       6.6;       3.8;      10.5;
      6344;1991-2020;        42;       1.8;       2.4;       5.8;       9.7;      13.7;      16.9;      18.8;      18.4;      14.2;       9.8;       5.6;       2.6;        10;
      6346;1991-2020;        42;       -.1;        .5;       4.4;       8.8;      13.1;      16.6;      18.3;        18;      13.4;         9;       3.8;        .7;       8.9;
      6347;1991-2020;        42;        .6;       1.4;       5.2;       9.6;      13.7;      17.1;      18.9;      18.5;      14.1;       9.4;       4.6;       1.5;       9.6;
      7075;1991-2020;        42;       -.3;        .6;       4.5;       9.3;      13.7;        17;      18.8;      18.3;      13.6;         9;         4;        .8;       9.1;
      7099;1991-2020;        42;       1.5;       2.1;       4.9;       9.3;      13.3;      16.3;      18.4;      18.2;      14.2;       9.8;       5.5;       2.5;       9.7;
      7105;1991-2020;        42;       -.6;        .2;       3.7;         8;      12.3;      15.9;      17.4;      17.2;      12.9;       8.7;       3.7;        .2;       8.3;
      7106;1991-2020;        42;       2.3;       2.8;       5.6;       9.4;      13.4;      16.3;      18.4;        18;      14.2;      10.1;         6;       3.2;        10;
      7135;1991-2020;        46;       -.1;        .5;       4.4;       8.6;      12.9;      16.5;      18.1;      17.8;      13.4;         9;       3.8;        .7;       8.8;
      7187;1991-2020;        42;       1.6;       2.3;       5.9;      10.1;        14;      17.4;      19.2;      18.7;      14.3;       9.8;       5.4;       2.5;      10.1;
      7244;1991-2020;        46;        .5;       1.1;       3.9;       8.7;      13.2;      16.4;      18.6;      18.2;      13.9;       9.1;       4.5;       1.5;       9.1;
      7298;1991-2020;        42;         2;       2.1;       4.2;         8;      11.9;      15.1;      17.3;      17.2;        14;       9.9;       5.7;         3;       9.2;
      7319;1991-2020;        42;       -.1;        .8;       4.8;       9.3;      13.4;        17;      18.7;      18.4;      13.8;         9;         4;        .9;       9.2;
      7321;1991-2020;        42;        .8;       1.5;       4.8;       9.4;      13.6;      16.8;        19;      18.6;      14.3;       9.6;       4.9;       1.8;       9.6;
      7329;1991-2020;        42;       -.5;        .1;       3.4;         8;      12.2;      15.5;      17.5;      17.2;      12.9;       8.4;       3.7;        .5;       8.2;
      7330;1991-2020;        42;       2.3;       2.5;       5.2;         9;      12.9;      15.9;      17.8;      17.5;      13.6;       9.8;       5.9;       3.1;       9.6;
      7331;1991-2020;        42;       -.2;        .5;       4.4;       8.7;      13.1;      16.6;      18.2;      17.8;      13.2;       8.7;       3.8;        .7;       8.8;
      7341;1991-2020;        42;       2.3;       3.1;       6.6;      10.9;      14.9;      18.3;      20.2;      19.7;      15.2;      10.5;         6;         3;      10.9;
      7343;1991-2020;        42;      -2.1;      -1.7;       1.3;         6;      10.4;      13.7;      15.6;      15.3;      11.1;       6.7;         2;      -1.2;       6.4;
      7350;1991-2020;        42;      -1.5;       -.7;       2.9;       7.6;      12.2;      15.7;      17.3;      16.8;      12.3;       7.8;       2.8;       -.4;       7.7;
      7351;1991-2020;        42;        .2;        .9;       3.7;       8.4;      12.7;        16;      18.3;      17.9;      13.8;         9;       4.4;       1.3;       8.9;
      7364;1991-2020;        42;       1.4;       2.1;       5.3;       9.9;      14.3;      17.5;      19.6;      19.2;      14.8;        10;       5.4;       2.4;      10.2;
      7367;1991-2020;        42;       1.6;       2.2;         5;       9.3;      13.1;      16.1;      18.2;      17.9;      14.1;       9.7;       5.6;       2.6;       9.6;
      7368;1991-2020;        42;        .4;       1.1;       4.3;       8.7;      12.8;        16;      18.1;      17.7;      13.5;       8.9;       4.5;       1.4;         9;
      7369;1991-2020;        42;       -.1;        .6;       4.3;       8.6;      12.9;      16.4;      18.2;      17.9;      13.3;       8.7;       3.9;        .8;       8.8;
      7370;1991-2020;        42;      -1.3;       -.5;       3.3;       8.1;      12.8;      16.1;      17.7;      17.4;      12.8;         8;       3.1;       -.3;       8.1;
      7373;1991-2020;        42;       3.2;       3.3;       5.4;       8.8;      12.3;      15.3;      17.8;        18;      15.2;      11.2;       7.1;       4.2;      10.2;
      7374;1991-2020;        42;       2.9;       3.3;       6.1;       9.9;      13.7;      16.6;      18.5;        18;      14.5;      10.5;       6.5;       3.6;      10.3;
      7389;1991-2020;        42;        .5;       1.4;       4.3;       9.3;      13.7;      16.9;      19.1;      18.7;      14.3;       9.4;       4.7;       1.6;       9.5;
      7393;1991-2020;        42;        .7;       1.6;       4.7;       9.7;      14.1;      17.5;      19.5;      19.1;      14.5;       9.7;         5;       1.8;       9.8;
      7394;1991-2020;        42;      -1.5;       -.8;       2.7;       7.3;      11.6;      14.9;      16.8;      16.5;      12.2;       7.5;       2.7;       -.6;       7.4;
      7395;1991-2020;        42;       -.6;        .6;       4.8;       9.5;      14.1;      17.4;      18.9;      18.6;      13.9;       9.1;         4;        .5;       9.2;
      7396;1991-2020;        42;      -1.5;        -1;       2.3;       6.4;      10.5;      13.6;      15.6;      15.4;      11.5;       7.2;       2.6;       -.6;       6.8;
      7403;1991-2020;        42;        -1;       -.2;       3.6;       7.7;      12.1;      15.7;      17.3;      16.9;      12.6;       8.4;       3.1;       -.1;         8;
      7410;1991-2020;        42;        .4;       1.1;       4.5;       8.7;      12.7;      15.8;      17.8;      17.5;      13.4;       8.8;       4.3;       1.2;       8.9;
      7412;1991-2020;        42;        .6;       1.1;       4.6;       8.8;      12.9;      16.1;        18;      17.4;      13.2;       8.8;       4.3;       1.4;       8.9;
      7419;1991-2020;        42;       -.2;        .5;       3.8;       8.2;      12.5;      15.9;      17.8;      17.6;      13.2;       8.7;       4.1;        .9;       8.6;
      7420;1991-2020;        42;        .6;       1.4;       4.6;       9.1;      13.2;      16.6;      18.7;      18.2;        14;       9.4;       4.7;       1.6;       9.3;
      7424;1991-2020;        42;       -.2;        .9;       4.9;       9.1;      13.5;        17;      18.5;      18.2;      13.8;       9.4;       4.1;        .5;       9.1;
      7427;1991-2020;        42;       1.8;       2.1;       4.5;       8.6;      12.6;      15.6;      17.9;      17.5;      13.9;       9.6;       5.4;       2.7;       9.4;
      7428;1991-2020;        42;       -.3;        .3;       3.9;       8.5;      12.9;        16;      17.9;      17.5;        13;       8.3;       3.8;        .6;       8.5;
      7431;1991-2020;        42;       -.5;        .3;       4.1;       8.5;      12.8;      16.3;        18;      17.6;      13.1;       8.7;       3.6;        .4;       8.6;
      7432;1991-2020;        42;       1.5;         2;       4.9;       9.3;      13.5;      16.6;      18.6;      18.2;      14.1;       9.6;       5.3;       2.5;       9.7;
     13670;1991-2020;        42;       3.6;       4.2;         7;      10.8;      14.6;      17.5;      19.5;      19.1;      15.5;      11.4;       7.3;       4.4;      11.2;
     13674;1991-2020;        42;       1.6;       2.6;       6.1;      10.4;      14.3;      17.7;      19.6;      19.1;      14.8;      10.2;       5.5;       2.6;      10.4;
     13675;1991-2020;        42;       2.2;       2.7;       5.5;       9.6;      13.5;      16.5;      18.6;      18.3;      14.4;      10.1;       6.1;       3.1;      10.1;
     13696;1991-2020;        42;       3.1;       3.5;       6.4;      10.2;        14;        17;      18.9;      18.4;      14.7;      10.7;       6.7;       3.8;      10.6;
     13700;1991-2020;        42;       2.5;       2.9;       5.9;       9.6;      13.3;      16.3;      18.3;      17.9;      14.1;      10.3;       6.2;       3.3;      10.1;
     13710;1991-2020;        42;       -.5;        .5;       4.5;       9.3;      13.7;      17.1;      18.8;      18.4;      13.7;       9.1;       3.9;        .5;       9.1;
     13711;1991-2020;        42;        .5;       1.2;       4.5;       8.9;      13.2;      16.5;      18.5;      18.1;      13.7;       9.2;       4.6;       1.4;       9.2;
     13713;1991-2020;        42;         1;       1.5;       4.4;       8.3;      12.3;      15.1;      17.1;      16.7;        13;         9;       4.8;       1.8;       8.8;
     13776;1991-2020;        46;         2;       2.5;       5.4;       9.7;      13.5;      16.5;      18.6;      18.4;      14.4;      10.1;       5.9;       2.9;        10;
     13777;1991-2020;        42;       1.5;         2;       4.9;       9.5;      13.6;      16.7;      18.9;      18.6;      14.4;       9.9;       5.4;       2.5;       9.8;
     13965;1991-2020;        42;        .2;        .7;       4.2;       8.2;      12.3;      15.8;      17.7;      17.4;      13.1;       8.9;       4.1;       1.1;       8.6;
     14138;1991-2020;        46;        .5;       1.5;       4.6;       9.8;      14.2;      17.5;      19.5;      19.2;      14.7;       9.7;       4.7;       1.6;       9.8;
     14311;1991-2020;        46;        .3;        .9;         4;       7.6;      11.5;      14.6;      16.6;      16.3;      12.5;       8.5;       4.1;       1.2;       8.2;
     15000;1991-2020;        42;       2.9;       3.3;       6.2;       9.7;      13.4;      16.3;      18.3;      18.1;      14.6;      10.7;       6.5;       3.7;      10.3;
     15207;1991-2020;        42;        .7;       1.3;       4.5;       8.7;      12.7;      15.7;      17.7;      17.4;      13.4;         9;       4.7;       1.6;         9;
     15444;1991-2020;        42;       -.4;        .5;       4.3;       8.5;      12.6;      16.1;      17.9;      17.6;      13.2;       8.6;       3.6;        .5;       8.6;
     15555;1991-2020;        42;        -1;       -.5;       3.2;         7;      11.4;      15.1;      16.7;      16.6;      12.2;       8.1;         3;         0;       7.7;
     15813;1991-2020;        42;       2.7;       3.1;       5.7;       9.7;      13.4;      16.3;      18.3;        18;      14.4;      10.3;       6.3;       3.5;      10.1;
     15926;1991-2020;        46;       -.5;        .4;       4.4;       9.1;      13.8;      17.3;      18.9;      18.4;      13.7;       8.7;       3.7;        .5;         9;
     15951;1991-2020;        46;       1.6;       2.3;       5.6;       9.6;      13.5;      16.8;      18.5;      17.8;      13.9;       9.8;       5.4;       2.6;       9.8;
     15963;1991-2020;        46;       3.5;         4;       6.9;      10.6;      14.4;      17.3;      19.3;      18.8;      15.1;      11.1;         7;       4.1;        11;
     15965;1991-2020;        46;        .6;       1.4;       4.9;       9.3;      13.3;      16.5;      18.5;      18.1;      13.8;       9.1;       4.6;       1.5;       9.3;
     15979;1991-2020;        46;       1.1;       1.7;         5;       8.9;      12.8;        16;      18.1;      17.7;      13.6;       9.3;       4.8;       1.8;       9.2;
     16085;1991-2020;        46;       2.5;       2.8;       5.2;       9.2;        13;        16;      18.2;      18.2;      14.9;      10.6;       6.2;       3.4;        10;
     19087;1991-2020;        46;      -1.8;       -.8;       2.9;         8;      12.5;      15.7;      17.3;        17;      12.6;         8;       2.9;       -.8;       7.8;
     19171;1991-2020;        42;       1.8;       2.1;       4.5;       8.6;      12.5;      15.6;      17.8;      17.5;      13.9;       9.6;       5.5;       2.7;       9.3;
